"Time (s) Run #1";"Sound Intensity, Ch B (V) Run #1";"Time (s) Run #2";"Sound Intensity, Ch B (V) Run #2";"Time (s) Run #3";"Sound Intensity, Ch B (V) Run #3";"Time (s) Run #4";"Sound Intensity, Ch B (V) Run #4"
9,879;0,031;9,879;-0,075;9,879;0,005;9,879;-0,183
9,879;-0,122;9,879;0,143;9,879;0,027;9,879;0,174
9,879;0,184;9,879;-0,143;9,879;-0,039;9,879;-0,097
9,879;-0,161;9,879;0,107;9,879;0,049;9,879;-0,022
9,880;0,089;9,880;-0,016;9,880;-0,024;9,880;0,126
9,880;0,031;9,880;-0,071;9,880;0,009;9,880;-0,184
9,880;-0,123;9,880;0,142;9,880;0,026;9,880;0,177
9,880;0,184;9,880;-0,146;9,880;-0,038;9,880;-0,096
9,880;-0,159;9,880;0,106;9,880;0,050;9,880;-0,018
9,881;0,089;9,881;-0,012;9,881;-0,026;9,881;0,131
9,881;0,033;9,881;-0,073;9,881;0,005;9,881;-0,181
9,881;-0,128;9,881;0,142;9,881;0,024;9,881;0,179
9,881;0,183;9,881;-0,143;9,881;-0,041;9,881;-0,094
9,881;-0,159;9,881;0,105;9,881;0,045;9,881;-0,017
9,882;0,087;9,882;-0,012;9,882;-0,026;9,882;0,130
9,882;0,033;9,882;-0,074;9,882;0,006;9,882;-0,184
9,882;-0,126;9,882;0,141;9,882;0,031;9,882;0,178
9,882;0,183;9,882;-0,146;9,882;-0,038;9,882;-0,096
9,882;-0,165;9,882;0,103;9,882;0,047;9,882;-0,015
9,883;0,086;9,883;-0,016;9,883;-0,019;9,883;0,129
9,883;0,028;9,883;-0,075;9,883;0,011;9,883;-0,181
9,883;-0,126;9,883;0,136;9,883;0,032;9,883;0,172
9,883;0,188;9,883;-0,147;9,883;-0,036;9,883;-0,093
9,883;-0,165;9,883;0,103;9,883;0,048;9,883;-0,013
9,884;0,080;9,884;-0,017;9,884;-0,024;9,884;0,133
9,884;0,028;9,884;-0,078;9,884;0,005;9,884;-0,182
9,884;-0,131;9,884;0,141;9,884;0,029;9,884;0,179
9,884;0,180;9,884;-0,145;9,884;-0,039;9,884;-0,092
9,884;-0,167;9,884;0,108;9,884;0,047;9,884;-0,018
9,885;0,083;9,885;-0,009;9,885;-0,025;9,885;0,132
9,885;0,030;9,885;-0,074;9,885;0,006;9,885;-0,180
9,885;-0,133;9,885;0,141;9,885;0,028;9,885;0,180
9,885;0,184;9,885;-0,144;9,885;-0,042;9,885;-0,095
9,885;-0,163;9,885;0,102;9,885;0,050;9,885;-0,016
9,886;0,086;9,886;-0,012;9,886;-0,028;9,886;0,130
9,886;0,029;9,886;-0,075;9,886;0,007;9,886;-0,184
9,886;-0,132;9,886;0,140;9,886;0,029;9,886;0,178
9,886;0,182;9,886;-0,146;9,886;-0,043;9,886;-0,095
9,886;-0,163;9,886;0,104;9,886;0,045;9,886;-0,013
9,887;0,086;9,887;-0,015;9,887;-0,023;9,887;0,133
9,887;0,031;9,887;-0,074;9,887;0,004;9,887;-0,183
9,887;-0,132;9,887;0,142;9,887;0,025;9,887;0,182
9,887;0,181;9,887;-0,145;9,887;-0,042;9,887;-0,091
9,887;-0,159;9,887;0,103;9,887;0,044;9,887;-0,011
9,888;0,086;9,888;-0,012;9,888;-0,029;9,888;0,133
9,888;0,035;9,888;-0,077;9,888;-5,005E-4;9,888;-0,178
9,888;-0,131;9,888;0,139;9,888;0,028;9,888;0,179
9,888;0,186;9,888;-0,147;9,888;-0,044;9,888;-0,094
9,888;-0,161;9,888;0,101;9,888;0,044;9,888;-0,016
9,889;0,084;9,889;-0,016;9,889;-0,028;9,889;0,133
9,889;0,034;9,889;-0,078;9,889;1,099E-4;9,889;-0,181
9,889;-0,130;9,889;0,136;9,889;0,026;9,889;0,179
9,889;0,184;9,889;-0,147;9,889;-0,043;9,889;-0,094
9,889;-0,162;9,889;0,101;9,889;0,049;9,889;-0,017
9,890;0,085;9,890;-0,013;9,890;-0,025;9,890;0,135
9,890;0,030;9,890;-0,075;9,890;0,001;9,890;-0,183
9,890;-0,131;9,890;0,139;9,890;0,022;9,890;0,178
9,890;0,191;9,890;-0,145;9,890;-0,044;9,890;-0,094
9,890;-0,161;9,890;0,104;9,890;0,046;9,890;-0,014
9,891;0,082;9,891;-0,013;9,891;-0,029;9,891;0,128
9,891;0,029;9,891;-0,078;9,891;8,423E-4;9,891;-0,182
9,891;-0,131;9,891;0,139;9,891;0,027;9,891;0,180
9,891;0,184;9,891;-0,144;9,891;-0,043;9,891;-0,094
9,891;-0,162;9,891;0,103;9,891;0,040;9,891;-0,021
9,892;0,082;9,892;-0,014;9,892;-0,026;9,892;0,130
9,892;0,033;9,892;-0,074;9,892;0,002;9,892;-0,180
9,892;-0,131;9,892;0,140;9,892;0,028;9,892;0,180
9,892;0,184;9,892;-0,146;9,892;-0,040;9,892;-0,089
9,892;-0,164;9,892;0,101;9,892;0,045;9,892;-0,015
9,893;0,085;9,893;-0,011;9,893;-0,026;9,893;0,133
9,893;0,035;9,893;-0,074;9,893;0,005;9,893;-0,180
9,893;-0,133;9,893;0,141;9,893;0,028;9,893;0,182
9,893;0,184;9,893;-0,147;9,893;-0,041;9,893;-0,091
9,893;-0,162;9,893;0,106;9,893;0,046;9,893;-0,013
9,894;0,084;9,894;-0,012;9,894;-0,027;9,894;0,134
9,894;0,031;9,894;-0,073;9,894;0,005;9,894;-0,187
9,894;-0,132;9,894;0,139;9,894;0,024;9,894;0,178
9,894;0,188;9,894;-0,144;9,894;-0,039;9,894;-0,092
9,894;-0,160;9,894;0,103;9,894;0,043;9,894;-0,022
9,895;0,085;9,895;-0,010;9,895;-0,028;9,895;0,132
9,895;0,034;9,895;-0,074;9,895;0,002;9,895;-0,182
9,895;-0,133;9,895;0,141;9,895;0,029;9,895;0,176
9,895;0,189;9,895;-0,144;9,895;-0,040;9,895;-0,094
9,895;-0,162;9,895;0,104;9,895;0,045;9,895;-0,016
9,896;0,085;9,896;-0,011;9,896;-0,026;9,896;0,129
9,896;0,035;9,896;-0,073;9,896;0,002;9,896;-0,183
9,896;-0,132;9,896;0,140;9,896;0,027;9,896;0,176
9,896;0,186;9,896;-0,142;9,896;-0,036;9,896;-0,094
9,896;-0,159;9,896;0,105;9,896;0,045;9,896;-0,021
9,897;0,084;9,897;-0,012;9,897;-0,030;9,897;0,132
9,897;0,036;9,897;-0,073;9,897;0,005;9,897;-0,183
9,897;-0,129;9,897;0,143;9,897;0,023;9,897;0,173
9,897;0,190;9,897;-0,145;9,897;-0,047;9,897;-0,092
9,897;-0,161;9,897;0,103;9,897;0,047;9,897;-0,017
9,898;0,087;9,898;-0,010;9,898;-0,027;9,898;0,128
9,898;0,037;9,898;-0,072;9,898;0,006;9,898;-0,181
9,898;-0,132;9,898;0,144;9,898;0,028;9,898;0,174
9,898;0,192;9,898;-0,144;9,898;-0,042;9,898;-0,095
9,898;-0,162;9,898;0,109;9,898;0,044;9,898;-0,021
9,899;0,083;9,899;-0,010;9,899;-0,026;9,899;0,127
9,899;0,037;9,899;-0,070;9,899;0,001;9,899;-0,185
9,899;-0,129;9,899;0,144;9,899;0,026;9,899;0,174
9,899;0,195;9,899;-0,143;9,899;-0,038;9,899;-0,098
9,899;-0,160;9,899;0,104;9,899;0,042;9,899;-0,020
9,900;0,085;9,900;-0,009;9,900;-0,026;9,900;0,129
9,900;0,038;9,900;-0,076;9,900;0,004;9,900;-0,186
9,900;-0,133;9,900;0,138;9,900;0,026;9,900;0,173
9,900;0,192;9,900;-0,145;9,900;-0,042;9,900;-0,093
9,900;-0,160;9,900;0,104;9,900;0,040;9,900;-0,020
9,901;0,088;9,901;-0,014;9,901;-0,029;9,901;0,129
9,901;0,038;9,901;-0,077;9,901;0,005;9,901;-0,180
9,901;-0,133;9,901;0,140;9,901;0,025;9,901;0,179
9,901;0,191;9,901;-0,144;9,901;-0,042;9,901;-0,091
9,901;-0,159;9,901;0,102;9,901;0,046;9,901;-0,017
9,902;0,082;9,902;-0,012;9,902;-0,029;9,902;0,133
9,902;0,037;9,902;-0,076;9,902;0,003;9,902;-0,180
9,902;-0,138;9,902;0,144;9,902;0,023;9,902;0,179
9,902;0,186;9,902;-0,145;9,902;-0,043;9,902;-0,089
9,902;-0,163;9,902;0,104;9,902;0,046;9,902;-0,014
9,903;0,083;9,903;-0,014;9,903;-0,026;9,903;0,130
9,903;0,034;9,903;-0,072;9,903;0,006;9,903;-0,180
9,903;-0,136;9,903;0,144;9,903;0,029;9,903;0,176
9,903;0,190;9,903;-0,145;9,903;-0,040;9,903;-0,097
9,903;-0,164;9,903;0,102;9,903;0,045;9,903;-0,014
9,904;0,080;9,904;-0,013;9,904;-0,025;9,904;0,134
9,904;0,038;9,904;-0,072;9,904;0,001;9,904;-0,181
9,904;-0,134;9,904;0,142;9,904;0,030;9,904;0,174
9,904;0,187;9,904;-0,142;9,904;-0,040;9,904;-0,090
9,904;-0,165;9,904;0,103;9,904;0,045;9,904;-0,015
9,905;0,081;9,905;-0,013;9,905;-0,030;9,905;0,134
9,905;0,031;9,905;-0,075;9,905;-0,002;9,905;-0,180
9,905;-0,138;9,905;0,143;9,905;0,027;9,905;0,177
9,905;0,191;9,905;-0,143;9,905;-0,042;9,905;-0,092
9,905;-0,170;9,905;0,104;9,905;0,045;9,905;-0,012
9,906;0,077;9,906;-0,015;9,906;-0,030;9,906;0,132
9,906;0,037;9,906;-0,078;9,906;-0,001;9,906;-0,182
9,906;-0,138;9,906;0,141;9,906;0,025;9,906;0,179
9,906;0,182;9,906;-0,147;9,906;-0,040;9,906;-0,088
9,906;-0,167;9,906;0,102;9,906;0,046;9,906;-0,012
9,907;0,078;9,907;-0,016;9,907;-0,027;9,907;0,132
9,907;0,036;9,907;-0,076;9,907;0,002;9,907;-0,182
9,907;-0,139;9,907;0,139;9,907;0,028;9,907;0,177
9,907;0,185;9,907;-0,145;9,907;-0,040;9,907;-0,090
9,907;-0,165;9,907;0,101;9,907;0,044;9,907;-0,014
9,908;0,082;9,908;-0,015;9,908;-0,027;9,908;0,133
9,908;0,037;9,908;-0,077;9,908;0,004;9,908;-0,178
9,908;-0,137;9,908;0,142;9,908;0,026;9,908;0,180
9,908;0,188;9,908;-0,145;9,908;-0,045;9,908;-0,093
9,908;-0,168;9,908;0,102;9,908;0,044;9,908;-0,017
9,909;0,075;9,909;-0,012;9,909;-0,024;9,909;0,129
9,909;0,036;9,909;-0,080;9,909;-0,002;9,909;-0,182
9,909;-0,139;9,909;0,138;9,909;0,025;9,909;0,178
9,909;0,185;9,909;-0,148;9,909;-0,041;9,909;-0,095
9,909;-0,166;9,909;0,095;9,909;0,045;9,909;-0,016
9,910;0,076;9,910;-0,015;9,910;-0,031;9,910;0,131
9,910;0,039;9,910;-0,077;9,910;0,002;9,910;-0,181
9,910;-0,142;9,910;0,138;9,910;0,026;9,910;0,175
9,910;0,185;9,910;-0,145;9,910;-0,043;9,910;-0,094
9,910;-0,170;9,910;0,101;9,910;0,044;9,910;-0,017
9,911;0,079;9,911;-0,012;9,911;-0,028;9,911;0,130
9,911;0,040;9,911;-0,077;9,911;0,004;9,911;-0,179
9,911;-0,138;9,911;0,142;9,911;0,023;9,911;0,181
9,911;0,188;9,911;-0,146;9,911;-0,042;9,911;-0,091
9,911;-0,165;9,911;0,105;9,911;0,045;9,911;-0,018
9,912;0,077;9,912;-0,013;9,912;-0,026;9,912;0,132
9,912;0,038;9,912;-0,078;9,912;8,423E-4;9,912;-0,183
9,912;-0,140;9,912;0,138;9,912;0,025;9,912;0,175
9,912;0,192;9,912;-0,150;9,912;-0,043;9,912;-0,092
9,912;-0,163;9,912;0,097;9,912;0,044;9,912;-0,015
9,913;0,080;9,913;-0,015;9,913;-0,023;9,913;0,134
9,913;0,039;9,913;-0,077;9,913;0,003;9,913;-0,181
9,913;-0,141;9,913;0,140;9,913;0,024;9,913;0,176
9,913;0,189;9,913;-0,150;9,913;-0,042;9,913;-0,093
9,913;-0,163;9,913;0,102;9,913;0,047;9,913;-0,019
9,914;0,079;9,914;-0,014;9,914;-0,025;9,914;0,132
9,914;0,040;9,914;-0,079;9,914;0,001;9,914;-0,183
9,914;-0,147;9,914;0,143;9,914;0,026;9,914;0,177
9,914;0,189;9,914;-0,143;9,914;-0,045;9,914;-0,090
9,914;-0,167;9,914;0,103;9,914;0,044;9,914;-0,019
9,915;0,079;9,915;-0,011;9,915;-0,027;9,915;0,129
9,915;0,037;9,915;-0,076;9,915;0,003;9,915;-0,180
9,915;-0,143;9,915;0,140;9,915;0,027;9,915;0,179
9,915;0,193;9,915;-0,146;9,915;-0,045;9,915;-0,090
9,915;-0,163;9,915;0,101;9,915;0,041;9,915;-0,018
9,916;0,075;9,916;-0,011;9,916;-0,027;9,916;0,130
9,916;0,040;9,916;-0,074;9,916;7,202E-4;9,916;-0,181
9,916;-0,140;9,916;0,137;9,916;0,027;9,916;0,175
9,916;0,192;9,916;-0,147;9,916;-0,038;9,916;-0,094
9,916;-0,163;9,916;0,103;9,916;0,046;9,916;-0,021
9,917;0,081;9,917;-0,011;9,917;-0,029;9,917;0,135
9,917;0,043;9,917;-0,077;9,917;0,002;9,917;-0,183
9,917;-0,140;9,917;0,143;9,917;0,028;9,917;0,175
9,917;0,194;9,917;-0,143;9,917;-0,043;9,917;-0,089
9,917;-0,162;9,917;0,103;9,917;0,043;9,917;-0,016
9,918;0,080;9,918;-0,011;9,918;-0,026;9,918;0,130
9,918;0,041;9,918;-0,072;9,918;0,003;9,918;-0,185
9,918;-0,144;9,918;0,140;9,918;0,024;9,918;0,177
9,918;0,192;9,918;-0,146;9,918;-0,042;9,918;-0,088
9,918;-0,165;9,918;0,105;9,918;0,043;9,918;-0,015
9,919;0,080;9,919;-0,011;9,919;-0,025;9,919;0,131
9,919;0,044;9,919;-0,076;9,919;0,004;9,919;-0,187
9,919;-0,142;9,919;0,142;9,919;0,023;9,919;0,173
9,919;0,192;9,919;-0,147;9,919;-0,044;9,919;-0,091
9,919;-0,166;9,919;0,099;9,919;0,046;9,919;-0,020
9,920;0,079;9,920;-0,012;9,920;-0,024;9,920;0,130
9,920;0,045;9,920;-0,077;9,920;0,004;9,920;-0,182
9,920;-0,142;9,920;0,141;9,920;0,027;9,920;0,172
9,920;0,191;9,920;-0,145;9,920;-0,041;9,920;-0,089
9,920;-0,163;9,920;0,100;9,920;0,044;9,920;-0,021
9,921;0,077;9,921;-0,014;9,921;-0,026;9,921;0,131
9,921;0,044;9,921;-0,078;9,921;0,004;9,921;-0,186
9,921;-0,144;9,921;0,138;9,921;0,026;9,921;0,178
9,921;0,196;9,921;-0,148;9,921;-0,041;9,921;-0,093
9,921;-0,163;9,921;0,100;9,921;0,045;9,921;-0,017
9,922;0,081;9,922;-0,015;9,922;-0,028;9,922;0,129
9,922;0,046;9,922;-0,078;9,922;0,004;9,922;-0,185
9,922;-0,145;9,922;0,137;9,922;0,029;9,922;0,174
9,922;0,195;9,922;-0,153;9,922;-0,038;9,922;-0,091
9,922;-0,163;9,922;0,095;9,922;0,045;9,922;-0,017
9,923;0,080;9,923;-0,015;9,923;-0,024;9,923;0,129
9,923;0,042;9,923;-0,080;9,923;0,005;9,923;-0,181
9,923;-0,145;9,923;0,135;9,923;0,031;9,923;0,175
9,923;0,196;9,923;-0,152;9,923;-0,039;9,923;-0,087
9,923;-0,166;9,923;0,102;9,923;0,046;9,923;-0,016
9,924;0,076;9,924;-0,012;9,924;-0,028;9,924;0,132
9,924;0,044;9,924;-0,079;9,924;0,004;9,924;-0,181
9,924;-0,144;9,924;0,142;9,924;0,027;9,924;0,180
9,924;0,194;9,924;-0,148;9,924;-0,040;9,924;-0,087
9,924;-0,164;9,924;0,101;9,924;0,046;9,924;-0,013
9,925;0,079;9,925;-0,012;9,925;-0,026;9,925;0,136
9,925;0,047;9,925;-0,078;9,925;0,004;9,925;-0,178
9,925;-0,142;9,925;0,142;9,925;0,027;9,925;0,180
9,925;0,196;9,925;-0,146;9,925;-0,038;9,925;-0,088
9,925;-0,163;9,925;0,099;9,925;0,044;9,925;-0,014
9,926;0,079;9,926;-0,012;9,926;-0,026;9,926;0,136
9,926;0,043;9,926;-0,078;9,926;0,005;9,926;-0,178
9,926;-0,143;9,926;0,143;9,926;0,026;9,926;0,177
9,926;0,195;9,926;-0,143;9,926;-0,036;9,926;-0,090
9,926;-0,167;9,926;0,102;9,926;0,049;9,926;-0,016
9,927;0,082;9,927;-0,006;9,927;-0,020;9,927;0,132
9,927;0,045;9,927;-0,076;9,927;0,006;9,927;-0,180
9,927;-0,144;9,927;0,142;9,927;0,028;9,927;0,177
9,927;0,197;9,927;-0,143;9,927;-0,038;9,927;-0,091
9,927;-0,163;9,927;0,102;9,927;0,050;9,927;-0,018
9,928;0,077;9,928;-0,012;9,928;-0,023;9,928;0,135
9,928;0,048;9,928;-0,075;9,928;0,003;9,928;-0,184
9,928;-0,142;9,928;0,145;9,928;0,028;9,928;0,178
9,928;0,198;9,928;-0,142;9,928;-0,042;9,928;-0,089
9,928;-0,161;9,928;0,104;9,928;0,046;9,928;-0,018
9,929;0,080;9,929;-0,011;9,929;-0,023;9,929;0,132
9,929;0,046;9,929;-0,077;9,929;0,002;9,929;-0,179
9,929;-0,144;9,929;0,143;9,929;0,026;9,929;0,180
9,929;0,195;9,929;-0,145;9,929;-0,045;9,929;-0,092
9,929;-0,162;9,929;0,101;9,929;0,046;9,929;-0,017
9,930;0,076;9,930;-0,008;9,930;-0,028;9,930;0,133
9,930;0,046;9,930;-0,077;9,930;1,099E-4;9,930;-0,182
9,930;-0,146;9,930;0,143;9,930;0,026;9,930;0,173
9,930;0,197;9,930;-0,144;9,930;-0,045;9,930;-0,089
9,930;-0,164;9,930;0,096;9,930;0,039;9,930;-0,018
9,931;0,072;9,931;-0,010;9,931;-0,029;9,931;0,134
9,931;0,044;9,931;-0,079;9,931;0,001;9,931;-0,182
9,931;-0,150;9,931;0,141;9,931;0,025;9,931;0,179
9,931;0,198;9,931;-0,142;9,931;-0,042;9,931;-0,089
9,931;-0,166;9,931;0,104;9,931;0,044;9,931;-0,016
9,932;0,076;9,932;-0,006;9,932;-0,028;9,932;0,135
9,932;0,043;9,932;-0,076;9,932;7,202E-4;9,932;-0,178
9,932;-0,148;9,932;0,144;9,932;0,028;9,932;0,176
9,932;0,198;9,932;-0,142;9,932;-0,042;9,932;-0,086
9,932;-0,167;9,932;0,102;9,932;0,042;9,932;-0,014
9,933;0,073;9,933;-0,007;9,933;-0,027;9,933;0,133
9,933;0,044;9,933;-0,078;9,933;-7,446E-4;9,933;-0,182
9,933;-0,147;9,933;0,142;9,933;0,025;9,933;0,177
9,933;0,196;9,933;-0,143;9,933;-0,044;9,933;-0,091
9,933;-0,169;9,933;0,101;9,933;0,042;9,933;-0,016
9,934;0,075;9,934;-0,010;9,934;-0,031;9,934;0,134
9,934;0,049;9,934;-0,079;9,934;8,423E-4;9,934;-0,185
9,934;-0,146;9,934;0,146;9,934;0,028;9,934;0,173
9,934;0,195;9,934;-0,146;9,934;-0,044;9,934;-0,091
9,934;-0,164;9,934;0,098;9,934;0,042;9,934;-0,020
9,935;0,076;9,935;-0,006;9,935;-0,027;9,935;0,132
9,935;0,050;9,935;-0,074;9,935;0,004;9,935;-0,186
9,935;-0,149;9,935;0,142;9,935;0,027;9,935;0,175
9,935;0,195;9,935;-0,145;9,935;-0,041;9,935;-0,091
9,935;-0,161;9,935;0,102;9,935;0,044;9,935;-0,020
9,936;0,076;9,936;-0,006;9,936;-0,028;9,936;0,134
9,936;0,047;9,936;-0,076;9,936;0,002;9,936;-0,188
9,936;-0,150;9,936;0,145;9,936;0,025;9,936;0,171
9,936;0,197;9,936;-0,143;9,936;-0,041;9,936;-0,093
9,936;-0,164;9,936;0,099;9,936;0,047;9,936;-0,019
9,937;0,078;9,937;-0,007;9,937;-0,023;9,937;0,134
9,937;0,051;9,937;-0,075;9,937;0,003;9,937;-0,185
9,937;-0,149;9,937;0,143;9,937;0,027;9,937;0,173
9,937;0,200;9,937;-0,147;9,937;-0,041;9,937;-0,089
9,937;-0,163;9,937;0,102;9,937;0,046;9,937;-0,024
9,938;0,077;9,938;-0,008;9,938;-0,026;9,938;0,133
9,938;0,050;9,938;-0,075;9,938;0,003;9,938;-0,184
9,938;-0,151;9,938;0,144;9,938;0,026;9,938;0,172
9,938;0,202;9,938;-0,143;9,938;-0,041;9,938;-0,088
9,938;-0,166;9,938;0,105;9,938;0,039;9,938;-0,025
9,939;0,077;9,939;-0,006;9,939;-0,025;9,939;0,129
9,939;0,050;9,939;-0,075;9,939;0,001;9,939;-0,186
9,939;-0,150;9,939;0,144;9,939;0,024;9,939;0,171
9,939;0,200;9,939;-0,141;9,939;-0,040;9,939;-0,088
9,939;-0,163;9,939;0,102;9,939;0,044;9,939;-0,022
9,940;0,075;9,940;-0,011;9,940;-0,027;9,940;0,123
9,940;0,052;9,940;-0,076;9,940;0,003;9,940;-0,181
9,940;-0,149;9,940;0,142;9,940;0,026;9,940;0,178
9,940;0,200;9,940;-0,142;9,940;-0,043;9,940;-0,084
9,940;-0,162;9,940;0,098;9,940;0,044;9,940;-0,017
9,941;0,075;9,941;-0,011;9,941;-0,024;9,941;0,133
9,941;0,052;9,941;-0,076;9,941;0,006;9,941;-0,182
9,941;-0,150;9,941;0,141;9,941;0,027;9,941;0,177
9,941;0,199;9,941;-0,147;9,941;-0,039;9,941;-0,088
9,941;-0,167;9,941;0,104;9,941;0,046;9,941;-0,021
9,942;0,075;9,942;-0,008;9,942;-0,026;9,942;0,134
9,942;0,049;9,942;-0,079;9,942;0,003;9,942;-0,183
9,942;-0,152;9,942;0,139;9,942;0,031;9,942;0,174
9,942;0,195;9,942;-0,144;9,942;-0,038;9,942;-0,087
9,942;-0,166;9,942;0,100;9,942;0,047;9,942;-0,022
9,943;0,072;9,943;-0,012;9,943;-0,022;9,943;0,133
9,943;0,044;9,943;-0,077;9,943;0,007;9,943;-0,182
9,943;-0,154;9,943;0,141;9,943;0,032;9,943;0,174
9,943;0,195;9,943;-0,149;9,943;-0,037;9,943;-0,087
9,943;-0,168;9,943;0,101;9,943;0,048;9,943;-0,018
9,944;0,072;9,944;-0,012;9,944;-0,021;9,944;0,134
9,944;0,047;9,944;-0,076;9,944;0,006;9,944;-0,182
9,944;-0,155;9,944;0,146;9,944;0,031;9,944;0,177
9,944;0,195;9,944;-0,144;9,944;-0,039;9,944;-0,083
9,944;-0,168;9,944;0,102;9,944;0,047;9,944;-0,016
9,945;0,070;9,945;-0,006;9,945;-0,024;9,945;0,132
9,945;0,051;9,945;-0,073;9,945;0,006;9,945;-0,180
9,945;-0,156;9,945;0,145;9,945;0,026;9,945;0,175
9,945;0,198;9,945;-0,141;9,945;-0,040;9,945;-0,086
9,945;-0,169;9,945;0,100;9,945;0,046;9,945;-0,017
9,946;0,072;9,946;-0,009;9,946;-0,029;9,946;0,136
9,946;0,051;9,946;-0,078;9,946;0,004;9,946;-0,180
9,946;-0,151;9,946;0,140;9,946;0,028;9,946;0,173
9,946;0,202;9,946;-0,146;9,946;-0,040;9,946;-0,090
9,946;-0,162;9,946;0,098;9,946;0,044;9,946;-0,017
9,947;0,073;9,947;-0,009;9,947;-0,025;9,947;0,132
9,947;0,052;9,947;-0,082;9,947;0,003;9,947;-0,181
9,947;-0,148;9,947;0,141;9,947;0,027;9,947;0,172
9,947;0,201;9,947;-0,149;9,947;-0,039;9,947;-0,083
9,947;-0,161;9,947;0,099;9,947;0,045;9,947;-0,014
9,948;0,073;9,948;-0,008;9,948;-0,032;9,948;0,131
9,948;0,052;9,948;-0,082;9,948;0,003;9,948;-0,179
9,948;-0,157;9,948;0,142;9,948;0,026;9,948;0,180
9,948;0,200;9,948;-0,146;9,948;-0,042;9,948;-0,092
9,948;-0,166;9,948;0,096;9,948;0,047;9,948;-0,016
9,949;0,071;9,949;-0,009;9,949;-0,026;9,949;0,131
9,949;0,050;9,949;-0,079;9,949;0,001;9,949;-0,178
9,949;-0,157;9,949;0,142;9,949;0,026;9,949;0,180
9,949;0,202;9,949;-0,150;9,949;-0,041;9,949;-0,090
9,949;-0,163;9,949;0,099;9,949;0,043;9,949;-0,015
9,950;0,070;9,950;-0,008;9,950;-0,025;9,950;0,128
9,950;0,052;9,950;-0,080;9,950;5,981E-4;9,950;-0,181
9,950;-0,151;9,950;0,140;9,950;0,026;9,950;0,180
9,950;0,198;9,950;-0,145;9,950;-0,046;9,950;-0,089
9,950;-0,165;9,950;0,101;9,950;0,045;9,950;-0,020
9,951;0,072;9,951;-0,012;9,951;-0,025;9,951;0,133
9,951;0,051;9,951;-0,080;9,951;-0,003;9,951;-0,182
9,951;-0,152;9,951;0,140;9,951;0,023;9,951;0,176
9,951;0,196;9,951;-0,147;9,951;-0,045;9,951;-0,094
9,951;-0,164;9,951;0,099;9,951;0,044;9,951;-0,022
9,952;0,069;9,952;-0,012;9,952;-0,031;9,952;0,131
9,952;0,053;9,952;-0,083;9,952;1,099E-4;9,952;-0,183
9,952;-0,153;9,952;0,141;9,952;0,029;9,952;0,173
9,952;0,196;9,952;-0,150;9,952;-0,044;9,952;-0,088
9,952;-0,164;9,952;0,095;9,952;0,041;9,952;-0,020
9,953;0,071;9,953;-0,011;9,953;-0,028;9,953;0,130
9,953;0,052;9,953;-0,079;9,953;0,002;9,953;-0,183
9,953;-0,158;9,953;0,140;9,953;0,028;9,953;0,176
9,953;0,197;9,953;-0,146;9,953;-0,041;9,953;-0,084
9,953;-0,164;9,953;0,098;9,953;0,044;9,953;-0,016
9,954;0,068;9,954;-0,010;9,954;-0,027;9,954;0,132
9,954;0,054;9,954;-0,078;9,954;0,003;9,954;-0,181
9,954;-0,155;9,954;0,142;9,954;0,028;9,954;0,175
9,954;0,201;9,954;-0,146;9,954;-0,040;9,954;-0,085
9,954;-0,166;9,954;0,099;9,954;0,046;9,954;-0,017
9,955;0,071;9,955;-0,007;9,955;-0,026;9,955;0,132
9,955;0,054;9,955;-0,079;9,955;0,006;9,955;-0,185
9,955;-0,154;9,955;0,145;9,955;0,026;9,955;0,175
9,955;0,203;9,955;-0,149;9,955;-0,041;9,955;-0,088
9,955;-0,164;9,955;0,100;9,955;0,044;9,955;-0,018
9,956;0,069;9,956;-0,006;9,956;-0,025;9,956;0,132
9,956;0,055;9,956;-0,080;9,956;0,002;9,956;-0,182
9,956;-0,155;9,956;0,145;9,956;0,029;9,956;0,177
9,956;0,201;9,956;-0,147;9,956;-0,041;9,956;-0,086
9,956;-0,167;9,956;0,101;9,956;0,043;9,956;-0,020
9,957;0,068;9,957;-0,007;9,957;-0,027;9,957;0,131
9,957;0,055;9,957;-0,080;9,957;0,001;9,957;-0,181
9,957;-0,157;9,957;0,146;9,957;0,027;9,957;0,173
9,957;0,202;9,957;-0,142;9,957;-0,045;9,957;-0,090
9,957;-0,165;9,957;0,098;9,957;0,043;9,957;-0,021
9,958;0,070;9,958;-0,008;9,958;-0,025;9,958;0,129
9,958;0,058;9,958;-0,078;9,958;0,002;9,958;-0,184
9,958;-0,154;9,958;0,145;9,958;0,025;9,958;0,171
9,958;0,202;9,958;-0,145;9,958;-0,040;9,958;-0,091
9,958;-0,160;9,958;0,098;9,958;0,042;9,958;-0,028
9,959;0,074;9,959;-0,008;9,959;-0,027;9,959;0,132
9,959;0,055;9,959;-0,080;9,959;0,003;9,959;-0,182
9,959;-0,152;9,959;0,141;9,959;0,031;9,959;0,169
9,959;0,204;9,959;-0,145;9,959;-0,042;9,959;-0,090
9,959;-0,159;9,959;0,099;9,959;0,049;9,959;-0,022
9,960;0,072;9,960;-0,011;9,960;-0,022;9,960;0,132
9,960;0,058;9,960;-0,082;9,960;0,003;9,960;-0,182
