"Time (s) Run #1";"Sound Intensity, Ch B (V) Run #1";"Time (s) Run #2";"Sound Intensity, Ch B (V) Run #2";"Time (s) Run #3";"Sound Intensity, Ch B (V) Run #3";"Time (s) Run #4";"Sound Intensity, Ch B (V) Run #4"
0,080;0,129;0,080;-0,066;0,080;0,069;0,080;-0,206
0,080;-0,011;0,080;0,140;0,080;-0,074;0,080;0,191
0,080;-0,102;0,080;-0,172;0,080;0,051;0,080;-0,103
0,080;0,188;0,080;0,126;0,080;-0,015;0,080;-0,026
0,080;-0,191;0,080;-0,035;0,080;-0,029;0,080;0,141
0,081;0,130;0,081;-0,065;0,081;0,067;0,081;-0,211
0,081;-0,013;0,081;0,141;0,081;-0,080;0,081;0,190
0,081;-0,099;0,081;-0,166;0,081;0,057;0,081;-0,104
0,081;0,194;0,081;0,127;0,081;-0,018;0,081;-0,025
0,081;-0,188;0,081;-0,037;0,081;-0,035;0,081;0,147
0,082;0,132;0,082;-0,064;0,082;0,069;0,082;-0,203
0,082;-0,012;0,082;0,142;0,082;-0,078;0,082;0,191
0,082;-0,099;0,082;-0,166;0,082;0,056;0,082;-0,102
0,082;0,193;0,082;0,130;0,082;-0,010;0,082;-0,026
0,082;-0,185;0,082;-0,036;0,082;-0,031;0,082;0,142
0,083;0,130;0,083;-0,067;0,083;0,067;0,083;-0,204
0,083;-0,010;0,083;0,146;0,083;-0,073;0,083;0,189
0,083;-0,100;0,083;-0,167;0,083;0,054;0,083;-0,104
0,083;0,187;0,083;0,123;0,083;-0,016;0,083;-0,027
0,083;-0,184;0,083;-0,038;0,083;-0,032;0,083;0,143
0,084;0,131;0,084;-0,063;0,084;0,070;0,084;-0,210
0,084;-0,010;0,084;0,140;0,084;-0,075;0,084;0,190
0,084;-0,104;0,084;-0,168;0,084;0,056;0,084;-0,105
0,084;0,192;0,084;0,124;0,084;-0,014;0,084;-0,029
0,084;-0,183;0,084;-0,037;0,084;-0,032;0,084;0,141
0,085;0,129;0,085;-0,065;0,085;0,066;0,085;-0,209
0,085;-0,005;0,085;0,140;0,085;-0,074;0,085;0,190
0,085;-0,102;0,085;-0,168;0,085;0,056;0,085;-0,105
0,085;0,186;0,085;0,129;0,085;-0,013;0,085;-0,028
0,085;-0,191;0,085;-0,034;0,085;-0,029;0,085;0,143
0,086;0,130;0,086;-0,066;0,086;0,068;0,086;-0,207
0,086;-0,009;0,086;0,145;0,086;-0,074;0,086;0,189
0,086;-0,105;0,086;-0,166;0,086;0,055;0,086;-0,103
0,086;0,188;0,086;0,126;0,086;-0,013;0,086;-0,028
0,086;-0,187;0,086;-0,039;0,086;-0,031;0,086;0,141
0,087;0,132;0,087;-0,064;0,087;0,066;0,087;-0,209
0,087;-0,009;0,087;0,142;0,087;-0,078;0,087;0,190
0,087;-0,101;0,087;-0,168;0,087;0,055;0,087;-0,102
0,087;0,190;0,087;0,123;0,087;-0,012;0,087;-0,026
0,087;-0,187;0,087;-0,038;0,087;-0,034;0,087;0,138
0,088;0,130;0,088;-0,067;0,088;0,069;0,088;-0,208
0,088;-0,009;0,088;0,145;0,088;-0,076;0,088;0,195
0,088;-0,105;0,088;-0,167;0,088;0,054;0,088;-0,106
0,088;0,192;0,088;0,126;0,088;-0,016;0,088;-0,026
0,088;-0,182;0,088;-0,036;0,088;-0,037;0,088;0,145
0,089;0,134;0,089;-0,062;0,089;0,065;0,089;-0,209
0,089;-0,008;0,089;0,147;0,089;-0,077;0,089;0,192
0,089;-0,103;0,089;-0,166;0,089;0,052;0,089;-0,101
0,089;0,189;0,089;0,124;0,089;-0,012;0,089;-0,028
0,089;-0,183;0,089;-0,037;0,089;-0,036;0,089;0,142
0,090;0,133;0,090;-0,068;0,090;0,066;0,090;-0,209
0,090;-0,010;0,090;0,141;0,090;-0,074;0,090;0,192
0,090;-0,105;0,090;-0,170;0,090;0,054;0,090;-0,105
0,090;0,190;0,090;0,127;0,090;-0,014;0,090;-0,029
0,090;-0,192;0,090;-0,036;0,090;-0,034;0,090;0,143
0,091;0,126;0,091;-0,064;0,091;0,070;0,091;-0,207
0,091;-0,013;0,091;0,146;0,091;-0,073;0,091;0,189
0,091;-0,104;0,091;-0,166;0,091;0,055;0,091;-0,103
0,091;0,193;0,091;0,130;0,091;-0,012;0,091;-0,028
0,091;-0,192;0,091;-0,035;0,091;-0,031;0,091;0,142
0,092;0,129;0,092;-0,065;0,092;0,071;0,092;-0,203
0,092;-0,010;0,092;0,144;0,092;-0,071;0,092;0,190
0,092;-0,103;0,092;-0,169;0,092;0,059;0,092;-0,099
0,092;0,186;0,092;0,127;0,092;-0,007;0,092;-0,026
0,092;-0,191;0,092;-0,038;0,092;-0,031;0,092;0,147
0,093;0,128;0,093;-0,068;0,093;0,072;0,093;-0,205
0,093;-0,013;0,093;0,145;0,093;-0,069;0,093;0,195
0,093;-0,105;0,093;-0,169;0,093;0,059;0,093;-0,096
0,093;0,185;0,093;0,129;0,093;-0,005;0,093;-0,026
0,093;-0,190;0,093;-0,037;0,093;-0,029;0,093;0,148
0,094;0,128;0,094;-0,064;0,094;0,072;0,094;-0,203
0,094;-0,009;0,094;0,142;0,094;-0,072;0,094;0,197
0,094;-0,105;0,094;-0,165;0,094;0,060;0,094;-0,097
0,094;0,185;0,094;0,128;0,094;-0,007;0,094;-0,021
0,094;-0,192;0,094;-0,037;0,094;-0,029;0,094;0,149
0,095;0,130;0,095;-0,064;0,095;0,069;0,095;-0,203
0,095;-0,010;0,095;0,147;0,095;-0,073;0,095;0,194
0,095;-0,106;0,095;-0,167;0,095;0,057;0,095;-0,103
0,095;0,185;0,095;0,129;0,095;-0,007;0,095;-0,023
0,095;-0,193;0,095;-0,037;0,095;-0,027;0,095;0,151
0,096;0,130;0,096;-0,064;0,096;0,077;0,096;-0,199
0,096;-0,015;0,096;0,148;0,096;-0,066;0,096;0,195
0,096;-0,109;0,096;-0,160;0,096;0,059;0,096;-0,099
0,096;0,180;0,096;0,131;0,096;-0,007;0,096;-0,024
0,096;-0,189;0,096;-0,038;0,096;-0,027;0,096;0,149
0,097;0,124;0,097;-0,065;0,097;0,074;0,097;-0,202
0,097;-0,016;0,097;0,143;0,097;-0,070;0,097;0,196
0,097;-0,108;0,097;-0,169;0,097;0,058;0,097;-0,098
0,097;0,188;0,097;0,127;0,097;-0,010;0,097;-0,024
0,097;-0,190;0,097;-0,034;0,097;-0,028;0,097;0,148
0,098;0,125;0,098;-0,059;0,098;0,072;0,098;-0,203
0,098;-0,016;0,098;0,146;0,098;-0,070;0,098;0,192
0,098;-0,109;0,098;-0,166;0,098;0,062;0,098;-0,099
0,098;0,183;0,098;0,130;0,098;-0,011;0,098;-0,024
0,098;-0,195;0,098;-0,034;0,098;-0,032;0,098;0,145
0,099;0,124;0,099;-0,063;0,099;0,069;0,099;-0,202
0,099;-0,014;0,099;0,145;0,099;-0,071;0,099;0,196
0,099;-0,108;0,099;-0,161;0,099;0,057;0,099;-0,103
0,099;0,190;0,099;0,128;0,099;-0,011;0,099;-0,022
0,099;-0,188;0,099;-0,035;0,099;-0,030;0,099;0,146
0,100;0,127;0,100;-0,067;0,100;0,074;0,100;-0,210
0,100;-0,013;0,100;0,143;0,100;-0,073;0,100;0,191
0,100;-0,109;0,100;-0,166;0,100;0,058;0,100;-0,100
0,100;0,188;0,100;0,124;0,100;-0,013;0,100;-0,025
0,100;-0,188;0,100;-0,034;0,100;-0,029;0,100;0,146
0,101;0,127;0,101;-0,066;0,101;0,074;0,101;-0,205
0,101;-0,013;0,101;0,144;0,101;-0,075;0,101;0,194
0,101;-0,110;0,101;-0,163;0,101;0,058;0,101;-0,102
0,101;0,180;0,101;0,129;0,101;-0,009;0,101;-0,020
0,101;-0,190;0,101;-0,034;0,101;-0,031;0,101;0,147
0,102;0,123;0,102;-0,063;0,102;0,068;0,102;-0,205
0,102;-0,018;0,102;0,148;0,102;-0,071;0,102;0,196
0,102;-0,110;0,102;-0,164;0,102;0,056;0,102;-0,099
0,102;0,187;0,102;0,128;0,102;-0,011;0,102;-0,020
0,102;-0,196;0,102;-0,034;0,102;-0,027;0,102;0,149
0,103;0,124;0,103;-0,066;0,103;0,072;0,103;-0,206
0,103;-0,009;0,103;0,147;0,103;-0,068;0,103;0,198
0,103;-0,108;0,103;-0,161;0,103;0,061;0,103;-0,103
0,103;0,191;0,103;0,127;0,103;-0,010;0,103;-0,021
0,103;-0,193;0,103;-0,033;0,103;-0,030;0,103;0,147
0,104;0,121;0,104;-0,063;0,104;0,069;0,104;-0,205
0,104;-0,007;0,104;0,150;0,104;-0,070;0,104;0,195
0,104;-0,109;0,104;-0,161;0,104;0,057;0,104;-0,097
0,104;0,182;0,104;0,127;0,104;-0,012;0,104;-0,023
0,104;-0,196;0,104;-0,030;0,104;-0,030;0,104;0,145
0,105;0,120;0,105;-0,064;0,105;0,071;0,105;-0,205
0,105;-0,015;0,105;0,149;0,105;-0,072;0,105;0,195
0,105;-0,113;0,105;-0,159;0,105;0,057;0,105;-0,101
0,105;0,190;0,105;0,131;0,105;-0,011;0,105;-0,020
0,105;-0,195;0,105;-0,030;0,105;-0,029;0,105;0,148
0,106;0,122;0,106;-0,065;0,106;0,070;0,106;-0,207
0,106;-0,015;0,106;0,149;0,106;-0,074;0,106;0,197
0,106;-0,110;0,106;-0,158;0,106;0,056;0,106;-0,102
0,106;0,189;0,106;0,130;0,106;-0,010;0,106;-0,023
0,106;-0,189;0,106;-0,034;0,106;-0,027;0,106;0,150
0,107;0,126;0,107;-0,065;0,107;0,067;0,107;-0,207
0,107;-0,013;0,107;0,148;0,107;-0,075;0,107;0,198
0,107;-0,108;0,107;-0,161;0,107;0,055;0,107;-0,097
0,107;0,191;0,107;0,127;0,107;-0,015;0,107;-0,023
0,107;-0,183;0,107;-0,035;0,107;-0,036;0,107;0,145
0,108;0,128;0,108;-0,065;0,108;0,062;0,108;-0,203
0,108;-0,011;0,108;0,147;0,108;-0,076;0,108;0,194
0,108;-0,107;0,108;-0,168;0,108;0,051;0,108;-0,099
0,108;0,187;0,108;0,126;0,108;-0,018;0,108;-0,026
0,108;-0,190;0,108;-0,037;0,108;-0,035;0,108;0,146
0,109;0,132;0,109;-0,062;0,109;0,069;0,109;-0,209
0,109;-0,011;0,109;0,147;0,109;-0,079;0,109;0,190
0,109;-0,109;0,109;-0,164;0,109;0,052;0,109;-0,105
0,109;0,190;0,109;0,127;0,109;-0,014;0,109;-0,024
0,109;-0,189;0,109;-0,031;0,109;-0,030;0,109;0,148
0,110;0,128;0,110;-0,066;0,110;0,065;0,110;-0,207
0,110;-0,008;0,110;0,148;0,110;-0,076;0,110;0,193
0,110;-0,108;0,110;-0,167;0,110;0,055;0,110;-0,099
0,110;0,192;0,110;0,127;0,110;-0,012;0,110;-0,025
0,110;-0,191;0,110;-0,033;0,110;-0,031;0,110;0,147
0,111;0,127;0,111;-0,065;0,111;0,069;0,111;-0,204
0,111;-0,005;0,111;0,147;0,111;-0,074;0,111;0,194
0,111;-0,104;0,111;-0,161;0,111;0,055;0,111;-0,100
0,111;0,186;0,111;0,128;0,111;-0,014;0,111;-0,025
0,111;-0,192;0,111;-0,031;0,111;-0,030;0,111;0,145
0,112;0,122;0,112;-0,063;0,112;0,067;0,112;-0,208
0,112;-0,007;0,112;0,147;0,112;-0,077;0,112;0,194
0,112;-0,104;0,112;-0,165;0,112;0,055;0,112;-0,099
0,112;0,189;0,112;0,130;0,112;-0,011;0,112;-0,025
0,112;-0,191;0,112;-0,032;0,112;-0,034;0,112;0,147
0,113;0,126;0,113;-0,061;0,113;0,069;0,113;-0,207
0,113;-0,011;0,113;0,148;0,113;-0,074;0,113;0,195
0,113;-0,108;0,113;-0,162;0,113;0,054;0,113;-0,096
0,113;0,187;0,113;0,132;0,113;-0,015;0,113;-0,024
0,113;-0,192;0,113;-0,029;0,113;-0,034;0,113;0,148
0,114;0,127;0,114;-0,059;0,114;0,066;0,114;-0,206
0,114;-0,008;0,114;0,150;0,114;-0,073;0,114;0,191
0,114;-0,105;0,114;-0,163;0,114;0,059;0,114;-0,096
0,114;0,188;0,114;0,130;0,114;-0,011;0,114;-0,024
0,114;-0,189;0,114;-0,031;0,114;-0,031;0,114;0,147
0,115;0,127;0,115;-0,060;0,115;0,067;0,115;-0,208
0,115;-0,007;0,115;0,152;0,115;-0,071;0,115;0,194
0,115;-0,105;0,115;-0,162;0,115;0,054;0,115;-0,097
0,115;0,190;0,115;0,130;0,115;-0,011;0,115;-0,023
0,115;-0,193;0,115;-0,032;0,115;-0,031;0,115;0,146
0,116;0,127;0,116;-0,063;0,116;0,065;0,116;-0,208
0,116;-0,004;0,116;0,151;0,116;-0,074;0,116;0,196
0,116;-0,110;0,116;-0,161;0,116;0,056;0,116;-0,098
0,116;0,186;0,116;0,132;0,116;-0,012;0,116;-0,018
0,116;-0,194;0,116;-0,032;0,116;-0,030;0,116;0,148
0,117;0,133;0,117;-0,063;0,117;0,065;0,117;-0,207
0,117;-0,004;0,117;0,147;0,117;-0,073;0,117;0,191
0,117;-0,110;0,117;-0,162;0,117;0,056;0,117;-0,104
0,117;0,186;0,117;0,130;0,117;-0,013;0,117;-0,024
0,117;-0,192;0,117;-0,030;0,117;-0,031;0,117;0,149
0,118;0,127;0,118;-0,061;0,118;0,068;0,118;-0,204
0,118;-0,003;0,118;0,148;0,118;-0,073;0,118;0,195
0,118;-0,103;0,118;-0,162;0,118;0,054;0,118;-0,103
0,118;0,193;0,118;0,127;0,118;-0,012;0,118;-0,026
0,118;-0,188;0,118;-0,033;0,118;-0,032;0,118;0,144
0,119;0,124;0,119;-0,065;0,119;0,069;0,119;-0,207
0,119;-0,009;0,119;0,146;0,119;-0,076;0,119;0,196
0,119;-0,106;0,119;-0,163;0,119;0,054;0,119;-0,100
0,119;0,194;0,119;0,128;0,119;-0,011;0,119;-0,026
0,119;-0,189;0,119;-0,032;0,119;-0,025;0,119;0,146
0,120;0,127;0,120;-0,064;0,120;0,066;0,120;-0,208
0,120;-0,007;0,120;0,146;0,120;-0,074;0,120;0,192
0,120;-0,107;0,120;-0,164;0,120;0,055;0,120;-0,105
0,120;0,192;0,120;0,124;0,120;-0,011;0,120;-0,028
0,120;-0,185;0,120;-0,033;0,120;-0,033;0,120;0,145
0,121;0,126;0,121;-0,068;0,121;0,067;0,121;-0,212
0,121;-0,003;0,121;0,144;0,121;-0,070;0,121;0,195
0,121;-0,108;0,121;-0,162;0,121;0,054;0,121;-0,106
0,121;0,192;0,121;0,127;0,121;-0,014;0,121;-0,025
0,121;-0,185;0,121;-0,034;0,121;-0,032;0,121;0,146
0,122;0,129;0,122;-0,063;0,122;0,071;0,122;-0,205
0,122;-0,003;0,122;0,143;0,122;-0,075;0,122;0,197
0,122;-0,110;0,122;-0,165;0,122;0,056;0,122;-0,102
0,122;0,188;0,122;0,127;0,122;-0,008;0,122;-0,023
0,122;-0,191;0,122;-0,035;0,122;-0,024;0,122;0,147
0,123;0,125;0,123;-0,066;0,123;0,070;0,123;-0,208
0,123;-0,011;0,123;0,141;0,123;-0,068;0,123;0,196
0,123;-0,110;0,123;-0,165;0,123;0,060;0,123;-0,104
0,123;0,188;0,123;0,123;0,123;-0,010;0,123;-0,025
0,123;-0,190;0,123;-0,037;0,123;-0,025;0,123;0,142
0,124;0,125;0,124;-0,068;0,124;0,072;0,124;-0,208
0,124;-0,004;0,124;0,147;0,124;-0,069;0,124;0,195
0,124;-0,105;0,124;-0,167;0,124;0,060;0,124;-0,106
0,124;0,190;0,124;0,120;0,124;-0,013;0,124;-0,027
0,124;-0,189;0,124;-0,034;0,124;-0,028;0,124;0,145
0,125;0,127;0,125;-0,064;0,125;0,071;0,125;-0,213
0,125;-0,006;0,125;0,141;0,125;-0,072;0,125;0,194
0,125;-0,107;0,125;-0,164;0,125;0,061;0,125;-0,103
0,125;0,193;0,125;0,124;0,125;-0,009;0,125;-0,027
0,125;-0,191;0,125;-0,034;0,125;-0,032;0,125;0,148
0,126;0,121;0,126;-0,070;0,126;0,067;0,126;-0,209
0,126;-0,007;0,126;0,144;0,126;-0,074;0,126;0,195
0,126;-0,108;0,126;-0,167;0,126;0,057;0,126;-0,102
0,126;0,192;0,126;0,124;0,126;-0,013;0,126;-0,022
0,126;-0,192;0,126;-0,036;0,126;-0,032;0,126;0,145
0,127;0,126;0,127;-0,069;0,127;0,063;0,127;-0,206
0,127;-0,005;0,127;0,143;0,127;-0,072;0,127;0,190
0,127;-0,104;0,127;-0,170;0,127;0,057;0,127;-0,105
0,127;0,192;0,127;0,122;0,127;-0,007;0,127;-0,026
0,127;-0,191;0,127;-0,038;0,127;-0,029;0,127;0,141
0,128;0,130;0,128;-0,070;0,128;0,065;0,128;-0,212
0,128;-0,002;0,128;0,143;0,128;-0,073;0,128;0,195
0,128;-0,111;0,128;-0,170;0,128;0,055;0,128;-0,105
0,128;0,193;0,128;0,121;0,128;-0,010;0,128;-0,029
0,128;-0,192;0,128;-0,031;0,128;-0,028;0,128;0,141
0,129;0,129;0,129;-0,071;0,129;0,067;0,129;-0,212
0,129;-0,003;0,129;0,141;0,129;-0,070;0,129;0,191
0,129;-0,105;0,129;-0,166;0,129;0,054;0,129;-0,106
0,129;0,192;0,129;0,119;0,129;-0,010;0,129;-0,029
0,129;-0,193;0,129;-0,036;0,129;-0,029;0,129;0,143
0,130;0,126;0,130;-0,068;0,130;0,070;0,130;-0,210
0,130;-0,007;0,130;0,143;0,130;-0,072;0,130;0,189
0,130;-0,107;0,130;-0,167;0,130;0,059;0,130;-0,106
0,130;0,194;0,130;0,121;0,130;-0,009;0,130;-0,030
0,130;-0,192;0,130;-0,039;0,130;-0,031;0,130;0,144
0,131;0,130;0,131;-0,071;0,131;0,065;0,131;-0,211
0,131;-0,002;0,131;0,140;0,131;-0,069;0,131;0,190
0,131;-0,109;0,131;-0,166;0,131;0,057;0,131;-0,107
0,131;0,192;0,131;0,121;0,131;-0,012;0,131;-0,029
0,131;-0,188;0,131;-0,037;0,131;-0,027;0,131;0,144
0,132;0,124;0,132;-0,071;0,132;0,071;0,132;-0,206
0,132;-0,006;0,132;0,146;0,132;-0,071;0,132;0,194
0,132;-0,110;0,132;-0,166;0,132;0,054;0,132;-0,100
0,132;0,195;0,132;0,125;0,132;-0,009;0,132;-0,026
0,132;-0,190;0,132;-0,040;0,132;-0,027;0,132;0,147
0,133;0,125;0,133;-0,068;0,133;0,067;0,133;-0,205
0,133;-0,006;0,133;0,146;0,133;-0,073;0,133;0,193
0,133;-0,108;0,133;-0,164;0,133;0,055;0,133;-0,102
0,133;0,192;0,133;0,127;0,133;-0,011;0,133;-0,026
0,133;-0,188;0,133;-0,034;0,133;-0,030;0,133;0,144
0,134;0,125;0,134;-0,069;0,134;0,065;0,134;-0,209
0,134;-0,001;0,134;0,149;0,134;-0,070;0,134;0,196
0,134;-0,110;0,134;-0,165;0,134;0,058;0,134;-0,100
0,134;0,188;0,134;0,123;0,134;-0,010;0,134;-0,024
0,134;-0,192;0,134;-0,028;0,134;-0,028;0,134;0,149
0,135;0,128;0,135;-0,064;0,135;0,070;0,135;-0,207
0,135;-0,010;0,135;0,148;0,135;-0,071;0,135;0,197
0,135;-0,113;0,135;-0,165;0,135;0,057;0,135;-0,098
0,135;0,189;0,135;0,124;0,135;-0,008;0,135;-0,024
0,135;-0,197;0,135;-0,033;0,135;-0,029;0,135;0,151
0,136;0,124;0,136;-0,066;0,136;0,065;0,136;-0,206
0,136;-0,007;0,136;0,144;0,136;-0,068;0,136;0,197
0,136;-0,114;0,136;-0,166;0,136;0,057;0,136;-0,101
0,136;0,189;0,136;0,124;0,136;-0,011;0,136;-0,025
0,136;-0,196;0,136;-0,033;0,136;-0,028;0,136;0,148
0,137;0,124;0,137;-0,065;0,137;0,069;0,137;-0,208
0,137;-0,007;0,137;0,147;0,137;-0,071;0,137;0,196
0,137;-0,109;0,137;-0,165;0,137;0,057;0,137;-0,104
0,137;0,191;0,137;0,125;0,137;-0,009;0,137;-0,028
0,137;-0,193;0,137;-0,034;0,137;-0,031;0,137;0,150
0,138;0,120;0,138;-0,063;0,138;0,069;0,138;-0,210
0,138;-0,009;0,138;0,150;0,138;-0,069;0,138;0,196
0,138;-0,116;0,138;-0,160;0,138;0,055;0,138;-0,105
0,138;0,193;0,138;0,128;0,138;-0,010;0,138;-0,027
0,138;-0,191;0,138;-0,036;0,138;-0,025;0,138;0,146
0,139;0,126;0,139;-0,064;0,139;0,067;0,139;-0,208
0,139;-2,563E-4;0,139;0,150;0,139;-0,068;0,139;0,193
0,139;-0,110;0,139;-0,165;0,139;0,058;0,139;-0,106
0,139;0,194;0,139;0,125;0,139;-0,006;0,139;-0,027
0,139;-0,190;0,139;-0,033;0,139;-0,030;0,139;0,146
0,140;0,122;0,140;-0,063;0,140;0,064;0,140;-0,207
0,140;-0,004;0,140;0,149;0,140;-0,066;0,140;0,194
0,140;-0,110;0,140;-0,164;0,140;0,057;0,140;-0,101
0,140;0,190;0,140;0,125;0,140;-0,013;0,140;-0,021
0,140;-0,189;0,140;-0,031;0,140;-0,029;0,140;0,148
0,141;0,122;0,141;-0,061;0,141;0,065;0,141;-0,206
0,141;-0,006;0,141;0,146;0,141;-0,071;0,141;0,195
0,141;-0,113;0,141;-0,164;0,141;0,057;0,141;-0,102
0,141;0,193;0,141;0,130;0,141;-0,012;0,141;-0,025
0,141;-0,192;0,141;-0,034;0,141;-0,028;0,141;0,147
0,142;0,122;0,142;-0,059;0,142;0,068;0,142;-0,209
0,142;-0,004;0,142;0,144;0,142;-0,067;0,142;0,197
0,142;-0,111;0,142;-0,161;0,142;0,057;0,142;-0,101
0,142;0,192;0,142;0,129;0,142;-0,013;0,142;-0,022
0,142;-0,189;0,142;-0,030;0,142;-0,027;0,142;0,149
0,143;0,126;0,143;-0,063;0,143;0,069;0,143;-0,204
0,143;-8,667E-4;0,143;0,148;0,143;-0,067;0,143;0,204
0,143;-0,113;0,143;-0,163;0,143;0,056;0,143;-0,098
0,143;0,195;0,143;0,124;0,143;-0,010;0,143;-0,021
0,143;-0,188;0,143;-0,032;0,143;-0,030;0,143;0,155
0,144;0,125;0,144;-0,065;0,144;0,064;0,144;-0,202
0,144;-0,004;0,144;0,148;0,144;-0,071;0,144;0,202
0,144;-0,111;0,144;-0,160;0,144;0,054;0,144;-0,096
0,144;0,193;0,144;0,125;0,144;-0,012;0,144;-0,020
0,144;-0,190;0,144;-0,030;0,144;-0,026;0,144;0,150
0,145;0,124;0,145;-0,063;0,145;0,065;0,145;-0,203
0,145;-0,003;0,145;0,147;0,145;-0,072;0,145;0,199
0,145;-0,115;0,145;-0,163;0,145;0,053;0,145;-0,098
0,145;0,193;0,145;0,124;0,145;-0,018;0,145;-0,021
0,145;-0,191;0,145;-0,028;0,145;-0,030;0,145;0,154
0,146;0,125;0,146;-0,064;0,146;0,065;0,146;-0,203
0,146;-0,002;0,146;0,143;0,146;-0,069;0,146;0,199
0,146;-0,115;0,146;-0,162;0,146;0,051;0,146;-0,099
0,146;0,193;0,146;0,124;0,146;-0,018;0,146;-0,023
0,146;-0,194;0,146;-0,029;0,146;-0,029;0,146;0,146
0,147;0,127;0,147;-0,067;0,147;0,062;0,147;-0,209
0,147;-0,001;0,147;0,151;0,147;-0,073;0,147;0,198
0,147;-0,113;0,147;-0,161;0,147;0,055;0,147;-0,104
0,147;0,194;0,147;0,129;0,147;-0,014;0,147;-0,023
0,147;-0,192;0,147;-0,028;0,147;-0,031;0,147;0,148
0,148;0,123;0,148;-0,068;0,148;0,064;0,148;-0,209
0,148;9,644E-4;0,148;0,151;0,148;-0,073;0,148;0,197
0,148;-0,113;0,148;-0,161;0,148;0,052;0,148;-0,103
0,148;0,197;0,148;0,126;0,148;-0,014;0,148;-0,024
0,148;-0,190;0,148;-0,027;0,148;-0,029;0,148;0,151
0,149;0,121;0,149;-0,066;0,149;0,066;0,149;-0,209
0,149;-0,004;0,149;0,149;0,149;-0,074;0,149;0,196
0,149;-0,114;0,149;-0,163;0,149;0,054;0,149;-0,101
0,149;0,194;0,149;0,129;0,149;-0,013;0,149;-0,025
0,149;-0,191;0,149;-0,033;0,149;-0,031;0,149;0,149
0,150;0,124;0,150;-0,067;0,150;0,063;0,150;-0,205
0,150;-0,006;0,150;0,146;0,150;-0,071;0,150;0,194
0,150;-0,113;0,150;-0,165;0,150;0,054;0,150;-0,099
0,150;0,194;0,150;0,124;0,150;-0,013;0,150;-0,022
0,150;-0,194;0,150;-0,031;0,150;-0,035;0,150;0,148
0,151;0,121;0,151;-0,066;0,151;0,064;0,151;-0,208
0,151;-0,003;0,151;0,145;0,151;-0,075;0,151;0,195
0,151;-0,116;0,151;-0,162;0,151;0,051;0,151;-0,100
0,151;0,191;0,151;0,127;0,151;-0,014;0,151;-0,024
0,151;-0,192;0,151;-0,032;0,151;-0,034;0,151;0,149
0,152;0,125;0,152;-0,065;0,152;0,061;0,152;-0,210
0,152;-0,004;0,152;0,149;0,152;-0,070;0,152;0,197
0,152;-0,114;0,152;-0,160;0,152;0,050;0,152;-0,100
0,152;0,197;0,152;0,128;0,152;-0,016;0,152;-0,020
0,152;-0,191;0,152;-0,027;0,152;-0,029;0,152;0,150
0,153;0,123;0,153;-0,066;0,153;0,067;0,153;-0,204
0,153;-0,006;0,153;0,149;0,153;-0,070;0,153;0,202
0,153;-0,118;0,153;-0,162;0,153;0,056;0,153;-0,099
0,153;0,195;0,153;0,127;0,153;-0,012;0,153;-0,023
0,153;-0,193;0,153;-0,032;0,153;-0,026;0,153;0,151
0,154;0,119;0,154;-0,063;0,154;0,069;0,154;-0,205
0,154;-0,007;0,154;0,148;0,154;-0,070;0,154;0,198
0,154;-0,118;0,154;-0,161;0,154;0,058;0,154;-0,096
0,154;0,186;0,154;0,126;0,154;-0,011;0,154;-0,025
0,154;-0,200;0,154;-0,031;0,154;-0,028;0,154;0,153
0,155;0,119;0,155;-0,064;0,155;0,066;0,155;-0,208
0,155;-0,006;0,155;0,148;0,155;-0,074;0,155;0,195
0,155;-0,123;0,155;-0,159;0,155;0,055;0,155;-0,101
0,155;0,186;0,155;0,128;0,155;-0,014;0,155;-0,025
0,155;-0,195;0,155;-0,029;0,155;-0,028;0,155;0,152
0,156;0,123;0,156;-0,063;0,156;0,064;0,156;-0,204
0,156;-0,005;0,156;0,150;0,156;-0,071;0,156;0,199
0,156;-0,118;0,156;-0,160;0,156;0,053;0,156;-0,100
0,156;0,192;0,156;0,126;0,156;-0,010;0,156;-0,023
0,156;-0,194;0,156;-0,032;0,156;-0,028;0,156;0,151
0,157;0,127;0,157;-0,067;0,157;0,066;0,157;-0,210
0,157;-0,002;0,157;0,148;0,157;-0,071;0,157;0,198
0,157;-0,116;0,157;-0,163;0,157;0,053;0,157;-0,102
0,157;0,195;0,157;0,125;0,157;-0,014;0,157;-0,027
0,157;-0,190;0,157;-0,033;0,157;-0,030;0,157;0,145
0,158;0,122;0,158;-0,071;0,158;0,063;0,158;-0,213
0,158;3,540E-4;0,158;0,148;0,158;-0,070;0,158;0,192
0,158;-0,112;0,158;-0,162;0,158;0,057;0,158;-0,104
0,158;0,196;0,158;0,122;0,158;-0,014;0,158;-0,028
0,158;-0,193;0,158;-0,037;0,158;-0,026;0,158;0,149
0,159;0,128;0,159;-0,068;0,159;0,068;0,159;-0,216
0,159;-7,446E-4;0,159;0,142;0,159;-0,070;0,159;0,191
0,159;-0,112;0,159;-0,166;0,159;0,054;0,159;-0,102
0,159;0,195;0,159;0,122;0,159;-0,011;0,159;-0,025
0,159;-0,195;0,159;-0,035;0,159;-0,026;0,159;0,146
0,160;0,124;0,160;-0,070;0,160;0,064;0,160;-0,212
0,160;-0,004;0,160;0,144;0,160;-0,069;0,160;0,192
